Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|10/05/2023|Vente|340000,00|6||RUE|0220|GUSTAVE BOUCHARDAT|34790|GRABELS|34|116||AE|153||||||||||||0|1|Maison||108|4|S||405
|||||||000001|09/05/2023|Vente|267000,00|449||RUE|0011|DES CARIGNANS|34790|GRABELS|34|116||AW|469||||||||||||0|1|Maison||73|4|S||187
|||||||000001|25/05/2023|Vente en l'état futur d'achèvement|161116,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||45||||||||||1||||||||
|||||||000001|25/05/2023|Vente en l'état futur d'achèvement|161116,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||28||||||||||1||||||||
|||||||000001|26/05/2023|Vente|377500,00|10||RUE|0016|DE LA COLLINE|34790|GRABELS|34|116||AP|242||||||||||||0||||||S||830
|||||||000001|23/05/2023|Vente|850000,00|749||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AB|95||||||||||||0|1|Maison||155|7|S||660
|||||||000001|23/05/2023|Vente|850000,00|207||LOT|A013|JEAN CANONGE|34790|GRABELS|34|116||AB|120||||||||||||0|1|Maison||40|2|S||953
|||||||000001|23/05/2023|Vente|850000,00|207||LOT|A013|JEAN CANONGE|34790|GRABELS|34|116||AB|120||||||||||||0|3|Dépendance||0|0|S||953
|||||||000001|17/05/2023|Vente|140000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||133||45|44,05|||||||2|3|Dépendance||0|0|||
|||||||000001|17/05/2023|Vente|140000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||133||45|44,05|||||||2|2|Appartement||44|2|||
|||||||000001|26/05/2023|Vente|204000,00|404||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|199||1||25||26||||||3|4|Local industriel. commercial ou assimilé||70|0|||
|||||||000001|06/06/2023|Vente en l'état futur d'achèvement|459000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||115||||||||||1||||||||
|||||||000001|06/06/2023|Vente en l'état futur d'achèvement|459000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||135|91,10|||||||||1||||||||
|||||||000001|06/06/2023|Vente en l'état futur d'achèvement|459000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||138|12,75|||||||||1||||||||
|||||||000001|06/06/2023|Vente en l'état futur d'achèvement|459000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||139|12,75|||||||||1||||||||
|||||||000001|05/06/2023|Vente|210000,00|6391|||B042|RIEUMASSEL|34790|GRABELS|34|116||BA|207||1|65,47|||||||||1|4|Local industriel. commercial ou assimilé||81|0|||
|||||||000001|13/06/2023|Vente|59050,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||71|20,66|||||||||1|3|Dépendance||0|0|||
|||||||000001|13/06/2023|Vente|59050,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||71|20,66|||||||||1|2|Appartement||20|1|||
|||||||000001|25/05/2023|Vente|180000,00|2||RUE|0066|DU PLANEL|34790|GRABELS|34|116||AZ|88||||||||||||0|1|Maison||90|5|S||80
|||||||000001|09/06/2023|Vente|38500,00|8||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|14||30||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/06/2023|Vente|38500,00|8||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|14||114||||||||||1|2|Appartement||22|1|||
|||||||000001|02/05/2023|Vente|320000,00|21||RUE|0010|DU CALVAIRE|34790|GRABELS|34|116||AZ|165||||||||||||0|1|Maison||90|4|S||292
|||||||000001|02/05/2023|Vente|320000,00|10||RUE|0024|DES ECOLES|34790|GRABELS|34|116||AZ|170||||||||||||0||||||J|POTAG|390
|||||||000001|01/06/2023|Vente|620000,00|19|A|RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AP|245||||||||||||0|1|Maison||140|5|S||462
|||||||000001|01/06/2023|Vente|620000,00|19|A|RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AP|245||||||||||||0|3|Dépendance||0|0|S||462
|||||||000001|01/06/2023|Vente|620000,00|19||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AP|246||||||||||||0||||||S||45
|||||||000001|01/06/2023|Vente|186000,00|||RUE|0010|DU CALVAIRE|34790|GRABELS|34|116||AZ|273||||||||||||0||||||T||229
|||||||000001|01/06/2023|Vente|186000,00|14||RUE|0010|DU CALVAIRE|34790|GRABELS|34|116||AZ|276||||||||||||0||||||S||114
|||||||000001|15/06/2023|Vente en l'état futur d'achèvement|319000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||133|66,18|||||||||1||||||||
|||||||000001|15/06/2023|Vente en l'état futur d'achèvement|319000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||113||||||||||1||||||||
|||||||000001|15/06/2023|Vente en l'état futur d'achèvement|319000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||188|12,50|||||||||1||||||||
|||||||000001|09/06/2023|Vente|71250,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||115|20,80|||||||||1|2|Appartement||20|1|||
|||||||000001|09/06/2023|Vente|71250,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||115|20,80|||||||||1|3|Dépendance||0|0|||
|||||||000001|14/06/2023|Vente|182400,00||||B012|FON DE COMBE|34790|GRABELS|34|116||AX|442||||||||||||0||||||S||104
|||||||000001|20/06/2023|Vente en l'état futur d'achèvement|300267,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||33||||||||||1||||||||
|||||||000001|20/06/2023|Vente en l'état futur d'achèvement|300267,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||6||||||||||1||||||||
|||||||000001|21/06/2023|Vente en l'état futur d'achèvement|338000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||213||||||||||1||||||||
|||||||000001|21/06/2023|Vente en l'état futur d'achèvement|338000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||66||||||||||1||||||||
|||||||000001|21/06/2023|Vente en l'état futur d'achèvement|338000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||214||||||||||1||||||||
|||||||000001|13/06/2023|Vente|178920,00|664||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|189||44||||||||||1|2|Appartement||66|3|||
|||||||000001|13/06/2023|Vente|178920,00|664||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|189||17||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/06/2023|Vente|210000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||105||167||85||||||3|2|Appartement||58|3|||
|||||||000001|19/06/2023|Vente|210000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||105||167||85||||||3|3|Dépendance||0|0|||
|||||||000001|19/06/2023|Vente|210000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||105||167||85||||||3|3|Dépendance||0|0|||
|||||||000001|14/06/2023|Vente|462500,00|21||RUE|0087|DE ROQUEBLANQUE|34790|GRABELS|34|116||AR|27||||||||||||0|3|Dépendance||0|0|S||586
|||||||000001|14/06/2023|Vente|462500,00|21||RUE|0087|DE ROQUEBLANQUE|34790|GRABELS|34|116||AR|27||||||||||||0|1|Maison||106|4|S||586
|||||||000001|02/06/2023|Vente|50800,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||227||||||||||1|2|Appartement||21|2|||
|||||||000001|02/06/2023|Vente|50800,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||101||||||||||1|3|Dépendance||0|0|||
|||||||000001|27/06/2023|Vente|199000,00|223||RUE|0042|DU GRAND CHAMP|34790|GRABELS|34|116||AX|378||12||43||||||||2|3|Dépendance||0|0|||
|||||||000001|27/06/2023|Vente|199000,00|223||RUE|0042|DU GRAND CHAMP|34790|GRABELS|34|116||AX|378||12||43||||||||2|2|Appartement||46|2|||
|||||||000001|01/06/2023|Vente|254000,00|12||RTE|0056|DE MONTPELLIER|34790|GRABELS|34|116||BA|77||16||3|52,95|||||||2|2|Appartement||57|3|||
|||||||000001|01/06/2023|Vente|254000,00|12||RTE|0056|DE MONTPELLIER|34790|GRABELS|34|116||BA|77||16||3|52,95|||||||2|3|Dépendance||0|0|||
|||||||000001|01/06/2023|Vente|254000,00|12||RTE|0056|DE MONTPELLIER|34790|GRABELS|34|116||BA|77||16||3|52,95|||||||2|3|Dépendance||0|0|||
|||||||000001|22/06/2023|Vente en l'état futur d'achèvement|224994,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||39|12,50|||||||||1||||||||
|||||||000001|22/06/2023|Vente en l'état futur d'achèvement|224994,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||21|68,18|||||||||1||||||||
|||||||000001|23/06/2023|Vente|169520,00|914||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|9||233||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/06/2023|Vente|169520,00|914||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|9||75|43,48|||||||||1|2|Appartement||42|2|||
|||||||000001|15/06/2023|Vente|47000,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||145|21,72|||||||||1|2|Appartement||21|2|||
|||||||000001|15/06/2023|Vente|47000,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||74||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/06/2023|Vente en l'état futur d'achèvement|236577,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||15|71,69|||||||||1||||||||
|||||||000001|28/06/2023|Vente en l'état futur d'achèvement|236577,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||37|12,50|||||||||1||||||||
|||||||000001|29/06/2023|Vente|308900,00|5||RUE|0010|DU CALVAIRE|34790|GRABELS|34|116||AZ|118||||||||||||0|1|Maison||142|3|S||86
|||||||000001|19/06/2023|Vente|65000,00|2||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|4||65|33,36|||||||||1|2|Appartement||33|1|||
|||||||000001|19/06/2023|Vente|65000,00|2||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|4||162||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/06/2023|Vente|458200,00|490||RTE|0005|DE BEL AIR|34790|GRABELS|34|116||BL|149||||||||||||0|1|Maison||139|5|S||1338
|||||||000001|29/06/2023|Vente|458200,00|490||RTE|0005|DE BEL AIR|34790|GRABELS|34|116||BL|149||||||||||||0|3|Dépendance||0|0|S||1338
|||||||000001|29/06/2023|Vente|464500,00|16||RUE|0075|DU PRADAS|34790|GRABELS|34|116||BN|17||||||||||||0|1|Maison||89|4|S||651
|||||||000001|29/06/2023|Vente|464500,00|16||RUE|0075|DU PRADAS|34790|GRABELS|34|116||BN|17||||||||||||0|4|Local industriel. commercial ou assimilé||8|0|S||651
|||||||000001|29/06/2023|Vente|464500,00|16||RUE|0075|DU PRADAS|34790|GRABELS|34|116||BN|17||||||||||||0|3|Dépendance||0|0|S||651
|||||||000001|30/06/2023|Vente|390000,00|75||RUE|0068|DU PLATEAU|34790|GRABELS|34|116||AP|92||||||||||||0|3|Dépendance||0|0|S||663
|||||||000001|30/06/2023|Vente|390000,00|75||RUE|0068|DU PLATEAU|34790|GRABELS|34|116||AP|92||||||||||||0|1|Maison||109|5|S||663
|||||||000001|30/06/2023|Vente en l'état futur d'achèvement|210000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||171||||||||||1||||||||
|||||||000001|30/06/2023|Vente en l'état futur d'achèvement|210000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||76||||||||||1||||||||
|||||||000001|30/06/2023|Vente|738000,00|15||CHEM|0250|DU RIVIERAL|34790|GRABELS|34|116||BP|57||||||||||||0|3|Dépendance||0|0|S||1000
|||||||000001|30/06/2023|Vente|738000,00|15||CHEM|0250|DU RIVIERAL|34790|GRABELS|34|116||BP|57||||||||||||0|1|Maison||145|5|S||1000
|||||||000001|30/06/2023|Vente|738000,00|15||CHEM|0250|DU RIVIERAL|34790|GRABELS|34|116||BP|57||||||||||||0|3|Dépendance||0|0|AG||1689
|||||||000001|30/06/2023|Vente|738000,00|15||CHEM|0250|DU RIVIERAL|34790|GRABELS|34|116||BP|57||||||||||||0|1|Maison||145|5|AG||1689
|||||||000001|29/06/2023|Vente|350000,00|9||LOT|A033|LES GRILLONS|34790|GRABELS|34|116||BA|46||||||||||||0|1|Maison||151|6|S||701
|||||||000001|30/06/2023|Vente|180000,00|878||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||11||115||116||||||3|2|Appartement||68|3|||
|||||||000001|30/06/2023|Vente|180000,00|878||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||11||115||116||||||3|3|Dépendance||0|0|||
|||||||000001|30/06/2023|Vente|180000,00|878||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||11||115||116||||||3|3|Dépendance||0|0|||
|||||||000001|10/07/2023|Vente|138670,00|30||RUE|0116|DE L OLIVERAIE|34790|GRABELS|34|116||AE|30||28||||||||||1|2|Appartement||56|2|||
|||||||000001|10/07/2023|Vente|138670,00|30||RUE|0116|DE L OLIVERAIE|34790|GRABELS|34|116||AE|30||60||||||||||1|3|Dépendance||0|0|||
|||||||000001|27/06/2023|Vente|271570,00|6||RUE|0007|DE LA BERGERIE|34790|GRABELS|34|116||BE|72||8||||||||||1|3|Dépendance||0|0|||
|||||||000001|27/06/2023|Vente|271570,00|6||RUE|0007|DE LA BERGERIE|34790|GRABELS|34|116||BE|72||19||||||||||1|3|Dépendance||0|0|||
|||||||000001|27/06/2023|Vente|271570,00|6||RUE|0007|DE LA BERGERIE|34790|GRABELS|34|116||BE|72||1||||||||||1|2|Appartement||70|3|||
|||||||000001|13/07/2023|Vente|77000,00|9||RUE|0047|DE L HORLOGE|34790|GRABELS|34|116||AZ|12||6|17,93|||||||||1|2|Appartement||15|2|||
|||||||000001|12/07/2023|Vente|170000,00|886||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|6||51|58,35|52||59||||||3|3|Dépendance||0|0|||
|||||||000001|12/07/2023|Vente|170000,00|886||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|6||51|58,35|52||59||||||3|2|Appartement||59|3|||
|||||||000001|12/07/2023|Vente|170000,00|886||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|6||51|58,35|52||59||||||3|3|Dépendance||0|0|||
|||||||000001|19/07/2023|Vente|60080,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||120||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/07/2023|Vente|60080,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||120||||||||||1|2|Appartement||20|1|||
|||||||000001|19/07/2023|Vente|60080,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||119||||||||||1|2|Appartement||20|1|||
|||||||000001|19/07/2023|Vente|60080,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||119||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/07/2023|Vente|147000,00|28|F|RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|28||2|50,57|||||||||1|2|Appartement||50|2|||
|||||||000001|17/07/2023|Vente|147000,00|772||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|28||29||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/07/2023|Vente|147000,00|772||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|28||57||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/07/2023|Vente|128800,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||1045|37,19|||||||||1|2|Appartement||37|2|||
|||||||000001|12/07/2023|Vente|128800,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||262||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/07/2023|Vente|520000,00|11||RUE|0038|DES GARRIGUETTES|34790|GRABELS|34|116||AX|245||||||||||||0|1|Maison||95|3|AG||537
|||||||000001|20/07/2023|Vente|520000,00|11||RUE|0038|DES GARRIGUETTES|34790|GRABELS|34|116||AX|245||||||||||||0|1|Maison||95|3|S||400
|||||||000001|06/07/2023|Vente|77000,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||14|20,70|||||||||1|3|Dépendance||0|0|||
|||||||000001|06/07/2023|Vente|77000,00|6||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|13||14|20,70|||||||||1|2|Appartement||20|1|||
|||||||000001|21/07/2023|Vente|21972,00||||B016|FRANQUET|34790|GRABELS|34|116||AL|23||||||||||||0||||||T||7687
|||||||000001|21/07/2023|Vente|21972,00||||B016|FRANQUET|34790|GRABELS|34|116||AL|28||||||||||||0||||||T||10623
|||||||000001|26/07/2023|Vente|175000,00|103||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||1||145||27|45,80|||||3|2|Appartement||46|2|||
|||||||000001|26/07/2023|Vente|175000,00|103||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||1||145||27|45,80|||||3|3|Dépendance||0|0|||
|||||||000001|26/07/2023|Vente|175000,00|103||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||1||145||27|45,80|||||3|3|Dépendance||0|0|||
|||||||000001|03/08/2023|Vente|135000,00|820||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|42||37|43,11|||||||||1|2|Appartement||43|2|||
|||||||000001|03/08/2023|Vente|135000,00|820||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|42||2||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/07/2023|Vente|126500,00|934|1|RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|24||58||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/07/2023|Vente|126500,00|934|1|RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|24||59||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/07/2023|Vente|126500,00|934|1|RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|24||98|36,15|||||||||1|2|Appartement||36|2|||
|||||||000001|13/07/2023|Vente|258300,00|24||RUE|0072|DU PORTAIL|34790|GRABELS|34|116||AY|40||2||||||||||1|2|Appartement||45|2|||
|||||||000001|13/07/2023|Vente|258300,00|24||RUE|0072|DU PORTAIL|34790|GRABELS|34|116||AY|40||1||||||||||1|4|Local industriel. commercial ou assimilé||49|0|||
|||||||000001|01/08/2023|Vente|127500,00|10||RUE|0038|DES GARRIGUETTES|34790|GRABELS|34|116||AW|240||60||||||||||1|2|Appartement||42|2|||
|||||||000001|01/08/2023|Vente|127500,00|10||RUE|0038|DES GARRIGUETTES|34790|GRABELS|34|116||AW|240||25||||||||||1|3|Dépendance||0|0|||
|||||||000001|01/08/2023|Vente|127500,00|10||RUE|0038|DES GARRIGUETTES|34790|GRABELS|34|116||AW|240||26||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/07/2023|Vente|66000,00|8||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|14||151||||||||||1|2|Appartement||22|1|||
|||||||000001|26/07/2023|Vente|66000,00|8||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|14||177||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/08/2023|Vente|62000,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||25||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/08/2023|Vente|62000,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||130|21,00|||||||||1|2|Appartement||21|2|||
|||||||000001|18/07/2023|Vente|353000,00|12||RUE|0040|DE LA GERBE|34790|GRABELS|34|116||AY|86||||||||||||0|1|Maison||72|3|S||394
|||||||000001|31/07/2023|Vente|600000,00|||RUE|0015|DE LA CROIX DE GUILLERY|34790|GRABELS|34|116||BA|182||||||||||||0||||||S||15
|||||||000001|31/07/2023|Vente|600000,00|1||RUE|0015|DE LA CROIX DE GUILLERY|34790|GRABELS|34|116||BA|183||||||||||||0|3|Dépendance||0|0|S||993
|||||||000001|31/07/2023|Vente|600000,00|1||RUE|0015|DE LA CROIX DE GUILLERY|34790|GRABELS|34|116||BA|183||||||||||||0|1|Maison||139|4|S||993
|||||||000001|31/07/2023|Vente|600000,00|1||RUE|0015|DE LA CROIX DE GUILLERY|34790|GRABELS|34|116||BA|183||||||||||||0|3|Dépendance||0|0|S||993
|||||||000001|23/08/2023|Vente|230000,00|6||RUE|0007|DE LA BERGERIE|34790|GRABELS|34|116||BE|72||9||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/08/2023|Vente|230000,00|6||RUE|0007|DE LA BERGERIE|34790|GRABELS|34|116||BE|72||10||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/08/2023|Vente|230000,00|6||RUE|0007|DE LA BERGERIE|34790|GRABELS|34|116||BE|72||4|65,21|||||||||1|2|Appartement||77|4|||
|||||||000001|11/08/2023|Vente|64000,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||1069|22,87|||||||||1|2|Appartement||22|1|||
|||||||000001|11/08/2023|Vente|64000,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||138||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/08/2023|Vente|539000,00|240||RUE|0011|DES CARIGNANS|34790|GRABELS|34|116||AW|487||||||||||||0|3|Dépendance||0|0|S||574
|||||||000001|16/08/2023|Vente|539000,00|240||RUE|0011|DES CARIGNANS|34790|GRABELS|34|116||AW|487||||||||||||0|1|Maison||135|5|S||574
|||||||000001|17/08/2023|Vente en l'état futur d'achèvement|295000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||63||||||||||1||||||||
|||||||000001|17/08/2023|Vente en l'état futur d'achèvement|295000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||218||||||||||1||||||||
|||||||000001|28/08/2023|Vente|266400,00|914||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|9||141||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/08/2023|Vente|266400,00|914||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|9||20||||||||||1|2|Appartement||85|4|||
|||||||000001|28/08/2023|Vente|266400,00|914||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|9||140||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/08/2023|Vente|405380,00|230||CHE|0046|DE GUILLERY|34790|GRABELS|34|116||BB|142||||||||||||0|1|Maison||100|4|S||802
|||||||000001|16/08/2023|Vente|405380,00|230||CHE|0046|DE GUILLERY|34790|GRABELS|34|116||BB|142||||||||||||0|3|Dépendance||0|0|S||802
|||||||000001|31/08/2023|Vente terrain à bâtir|404000,00|||RUE|0078|DE LA PROCESSION|34790|GRABELS|34|116||BD|46||||||||||||0||||||AB|RUE|265
|||||||000001|31/08/2023|Vente terrain à bâtir|404000,00|6||RUE|0078|DE LA PROCESSION|34790|GRABELS|34|116||BD|48||||||||||||0|3|Dépendance||0|0|S||786
|||||||000001|31/08/2023|Vente terrain à bâtir|404000,00|6||RUE|0078|DE LA PROCESSION|34790|GRABELS|34|116||BD|48||||||||||||0|3|Dépendance||0|0|S||786
|||||||000001|31/08/2023|Vente terrain à bâtir|404000,00|6||RUE|0078|DE LA PROCESSION|34790|GRABELS|34|116||BD|48||||||||||||0|2|Appartement||105|4|S||786
|||||||000001|31/08/2023|Vente terrain à bâtir|404000,00|6||RUE|0078|DE LA PROCESSION|34790|GRABELS|34|116||BD|48||||||||||||0|2|Appartement||41|2|S||786
|||||||000001|31/08/2023|Vente terrain à bâtir|404000,00|6||RUE|0078|DE LA PROCESSION|34790|GRABELS|34|116||BD|48||||||||||||0|3|Dépendance||0|0|S||786
|||||||000001|19/09/2023|Vente|266700,00|273||RUE|0148|DES CINSAULTS|34790|GRABELS|34|116||AW|455||||||||||||0|1|Maison||77|3|S||137
|||||||000001|19/09/2023|Vente|266700,00|||RUE|0011|DES CARIGNANS|34790|GRABELS|34|116||AW|457||||||||||||0||||||AB|RUE|185
|||||||000001|20/09/2023|Vente|110000,00|100||CHE|0054|DU MAS DE MA TOUR|34790|GRABELS|34|116||BL|167||1|180,10|||||||||1|2|Appartement||170|5|||
|||||||000001|20/09/2023|Vente|110000,00|100||CHE|0054|DU MAS DE MA TOUR|34790|GRABELS|34|116||BL|167||1|180,10|||||||||1|3|Dépendance||0|0|||
|||||||000001|25/09/2023|Vente|396000,00|404||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|199||30||4|70,03|||||||2|4|Local industriel. commercial ou assimilé||70|0|||
|||||||000001|25/09/2023|Vente|396000,00|404||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|199||31||32||5|70,10|||||3|4|Local industriel. commercial ou assimilé||70|0|||
|||||||000001|01/09/2023|Vente en l'état futur d'achèvement|348398,00|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||16|71,12|||||||||1||||||||
|||||||000001|01/09/2023|Vente en l'état futur d'achèvement|348398,00|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||22||||||||||1||||||||
|||||||000001|11/09/2023|Vente|399000,00|28|C|RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|354||3|119,86|||||||||1|1|Maison||110|4|||
|||||||000001|04/10/2023|Vente|235000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||116||183||184||78||||4|3|Dépendance||0|0|||
|||||||000001|04/10/2023|Vente|235000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||116||183||184||78||||4|2|Appartement||69|3|||
|||||||000001|04/10/2023|Vente|235000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||116||183||184||78||||4|3|Dépendance||0|0|||
|||||||000001|04/10/2023|Vente|235000,00|53||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||116||183||184||78||||4|3|Dépendance||0|0|||
